"ID","Time","LifeSatisfaction","ConnectToPeople","StuckUnableChange","PaidAttToImport","HurtConnect","PersonalImpor","ExperienceRangeEmotions","StruggledToKeepDoing","NoMeaningfulChallenge","AbleToChangeBehavior","StuckToStrategies","NoOutletForFeelings","Complying","ThinkingHelpedLife","ThinkingGotInWay","HurtHealth","StruggledToConnectMoments","ImportantChallenge","HelpHealth"
"3Q7C",35,82,68,23,71,66,75,16,21,22,61,70,17,61,70,18,22,24,78,70
"3Q7C",36,84,73,20,76,12,68,70,18,20,70,62,17,61,68,18,16,18,72,77
"3Q7C",37,85,65,24,67,18,67,67,13,16,63,70,19,54,67,21,17,20,70,75
"3Q7C",38,83,63,17,62,61,74,67,16,23,67,73,23,60,62,26,22,27,70,74
"3Q7C",39,87,68,62,66,13,75,63,16,15,66,63,11,63,66,10,14,15,78,73
"3Q7C",40,84,71,20,70,18,61,70,18,25,77,76,14,64,68,20,16,17,75,80
"3Q7C",41,81,68,17,66,24,61,60,21,16,61,76,22,58,74,20,20,19,74,66
"3Q7C",42,79,64,23,73,16,63,69,28,25,61,69,20,54,68,22,24,26,80,82
"3Q7C",43,81,69,27,61,17,73,63,13,21,68,71,24,66,78,23,16,21,19,73
"3Q7C",44,85,70,19,71,12,61,61,22,23,74,70,23,61,67,27,26,19,69,72
"3Q7C",45,85,79,20,69,25,65,70,17,18,67,70,21,60,61,65,18,21,72,80
"3Q7C",46,81,71,19,70,24,66,69,21,22,70,77,23,60,63,17,19,20,72,75
"3Q7C",47,81,75,20,64,31,66,64,20,19,70,73,16,65,64,27,22,19,77,79
"3Q7C",48,80,66,18,71,19,72,65,17,19,69,66,17,56,64,19,15,18,72,77
"3Q7C",49,84,75,23,69,19,76,69,16,15,61,70,11,67,74,13,10,12,74,69
"3Q7C",50,84,67,25,69,29,66,65,30,30,72,70,23,55,73,22,19,19,77,74
"3Q7C",51,85,75,11,22,63,74,59,17,20,59,16,16,59,17,13,13,13,88,75
"3Q7C",52,84,74,20,73,19,72,65,21,18,68,82,21,66,73,20,19,22,69,76
"3Q7C",53,81,67,18,66,24,67,67,19,21,63,74,14,56,75,15,15,19,80,68
"3Q7C",54,81,68,23,66,15,77,66,19,20,64,75,20,63,66,25,26,27,78,82
"3Q7C",55,84,67,20,70,26,73,64,22,12,63,74,20,66,76,18,16,20,83,74
"3Q7C",56,82,73,15,71,19,70,62,16,23,66,79,22,64,75,25,28,30,75,80
"3Q7C",57,90,73,15,66,20,68,63,24,26,67,75,23,60,79,19,21,26,70,75
"3Q7C",58,79,77,24,73,16,66,68,17,21,65,76,19,67,20,15,17,16,66,75
"3Q7C",59,83,75,24,73,21,77,71,13,17,68,79,15,56,75,19,19,21,83,76
"3Q7C",60,84,81,15,77,20,72,73,19,22,73,75,22,63,74,15,13,20,66,76
"3Q7C",61,86,74,22,76,16,74,73,13,15,67,72,13,60,75,19,15,18,83,78
"3Q7C",62,86,79,17,70,12,69,64,23,24,71,70,25,56,69,25,19,20,77,77
"3R5W",1,90,90,0,79,0,69,79,69,0,9,90,0,59,79,0,0,69,30,29
"3R5W",2,89,69,0,79,0,69,30,69,69,28,90,9,60,84,NA,82,70,60,29
"3R5W",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3R5W",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3R5W",5,90,80,19,30,0,90,0,100,0,80,90,0,19,89,0,0,89,90,12
"3R5W",6,90,20,20,40,0,30,9,59,90,69,79,19,9,80,60,0,49,70,30
"3R5W",7,90,20,0,29,0,59,11,59,10,60,29,0,20,80,9,1,14,0,19
"3R5W",8,89,30,9,60,0,64,15,89,29,40,80,7,9,85,0,0,40,28,29
"3R5W",9,89,9,0,19,0,70,9,30,0,19,60,0,0,65,20,0,30,0,40
"3R5W",10,89,60,0,69,0,60,0,29,30,29,69,0,10,74,0,0,60,31,37
"3R5W",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3R5W",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3R5W",13,90,90,0,80,0,71,19,20,0,20,29,0,20,30,0,0,59,20,29
"3R5W",14,90,10,69,19,0,19,0,14,69,10,9,0,10,61,19,0,50,0,15
"3R5W",15,90,79,10,81,0,70,39,70,0,60,30,0,40,19,0,0,30,0,19
"3R5W",16,90,90,0,70,0,90,30,60,0,89,19,0,50,30,2,0,20,19,18
"3R5W",17,90,80,0,69,0,91,19,78,29,70,30,29,16,70,0,0,29,28,20
"3R5W",18,100,100,0,100,0,100,69,100,19,100,100,20,10,100,0,0,49,30,70
"3R5W",19,94,100,0,100,0,100,70,70,19,71,19,0,20,69,0,0,39,20,29
"3R5W",20,90,9,0,9,0,60,0,59,80,20,19,30,0,30,0,0,10,9,39
"3R5W",21,90,19,0,70,0,69,30,10,24,69,69,17,20,72,0,23,64,60,17
"3R5W",22,89,68,0,72,0,67,14,61,9,69,60,0,19,69,0,0,39,20,29
"3R5W",23,89,14,0,30,0,65,15,30,29,60,61,14,0,29,0,0,40,19,38
"3R5W",24,90,80,0,60,0,60,20,69,24,65,60,15,9,60,0,0,59,19,29
"3R5W",25,75,24,0,9,0,39,19,30,15,30,40,0,9,40,0,0,31,13,27
"3R5W",26,90,64,0,39,0,55,19,40,40,60,60,24,35,34,0,0,25,29,30
"3R5W",27,89,74,0,64,85,72,40,39,29,60,59,20,15,61,0,0,29,21,30
"3R5W",28,82,72,0,66,0,69,21,53,15,66,63,17,11,60,0,0,35,0,28
"3R5W",29,89,30,0,20,0,35,14,60,70,19,19,24,10,60,0,0,25,15,29
"3R5W",30,89,70,0,64,0,65,19,63,69,64,60,14,20,70,0,0,24,15,28
"3R5W",31,84,14,0,23,0,61,13,62,24,24,23,9,30,29,0,0,60,17,31
"3R5W",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3R5W",33,90,61,8,42,0,64,24,71,22,37,58,10,10,60,0,0,20,16,24
"3R5W",34,90,14,0,79,0,80,23,69,0,60,70,0,0,70,0,0,14,63,22
"3R5W",35,90,69,0,73,0,70,18,40,19,63,72,9,8,70,0,0,39,59,26
"3R5W",36,90,69,0,80,0,80,80,14,20,70,75,40,15,70,0,0,29,24,40
"3R5W",37,91,9,0,29,0,60,9,70,0,70,69,29,9,65,0,0,40,69,30
"3R5W",38,90,55,0,59,0,60,40,41,0,60,40,20,20,64,0,0,35,60,29
"3R5W",39,89,70,0,70,0,66,31,39,13,68,75,12,69,70,0,14,35,24,29
"3R5W",40,90,80,0,70,0,85,25,79,20,90,80,13,24,69,0,0,19,14,70
"3R5W",41,NA,80,0,70,0,85,25,79,20,90,80,13,24,69,0,0,19,14,70
"3R5W",42,NA,79,0,79,0,75,29,64,19,70,70,21,20,60,0,0,30,20,39
"3R5W",43,91,74,0,80,0,65,70,82,40,70,74,12,29,70,0,0,20,11,30
"3R5W",44,85,85,1,84,0,69,74,0,65,69,39,25,15,76,0,0,30,19,46
"3R5W",45,89,80,0,70,0,81,30,77,19,80,59,0,20,74,0,0,38,29,79
"3R5W",46,90,50,0,75,0,39,39,40,19,35,29,9,9,50,0,0,25,15,59
"3R5W",47,90,14,29,19,0,60,14,30,11,20,20,35,9,59,0,0,18,29,29
"3R5W",48,90,65,0,54,0,55,24,9,15,69,60,9,11,38,0,0,30,59,34
"3R5W",49,90,29,0,29,0,59,19,59,15,24,30,19,9,29,0,0,30,16,29
"3R5W",50,92,60,30,66,0,71,60,55,0,59,80,24,10,83,0,19,34,74,29
"3R5W",51,91,54,0,65,0,69,30,59,60,70,90,19,10,70,0,25,19,70,30
"3R5W",52,89,75,0,79,0,80,20,70,10,65,71,24,15,63,0,0,19,59,80
"3R5W",53,89,19,10,35,0,39,14,15,69,18,19,29,14,30,0,0,38,9,25
"3R5W",54,84,40,30,34,0,20,14,31,56,28,33,38,40,24,0,0,37,17,23
"3R5W",55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3R5W",56,90,60,0,74,0,71,39,64,9,35,75,10,0,69,0,0,15,70,59
"3R5W",57,90,69,0,60,0,69,40,69,59,20,19,49,20,60,0,0,29,25,59
"3R5W",58,92,70,0,79,0,69,69,80,19,25,29,19,20,39,0,0,34,24,40
"3R5W",59,84,20,69,14,0,29,19,59,80,14,9,40,0,38,0,0,70,10,25
"3R5W",60,90,70,34,69,0,60,29,61,70,20,14,30,70,30,10,29,59,13,30
"3R5W",61,89,28,0,70,0,79,39,39,9,69,70,29,14,69,0,0,39,59,35
"3R5W",62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3R5W",63,90,29,0,40,0,59,20,59,24,60,60,20,9,60,0,0,30,25,25
"3R5W",64,91,70,0,79,0,90,79,39,0,80,79,0,10,81,0,0,39,65,60
"3R5W",65,87,15,0,75,0,79,20,40,0,61,70,19,9,69,0,0,14,70,28
"3R5W",66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3R5W",67,90,15,0,39,0,60,19,59,64,41,33,24,0,44,0,0,30,10,60
"3R5W",68,90,65,0,79,0,59,20,55,0,70,80,20,9,69,0,0,29,79,24
"3R5W",69,87,80,0,69,0,69,24,60,64,39,30,40,30,69,0,0,30,10,30
"44L3",1,68,71,26,69,7,69,68,29,22,56,78,0,30,62,13,10,16,66,37
"44L3",2,73,87,17,71,10,80,94,67,17,68,76,18,13,79,7,20,13,81,79
"44L3",3,77,84,9,84,0,75,86,0,0,54,82,9,65,79,15,18,0,75,81
"44L3",4,85,89,9,82,0,89,96,82,9,79,81,10,18,81,12,17,2,87,77
"44L3",5,82,63,9,90,4,91,95,30,4,89,66,5,12,86,16,9,0,94,94
"44L3",6,85,89,16,80,3,84,90,30,19,79,80,5,17,79,11,6,0,81,87
"44L3",7,85,90,7,87,8,89,88,16,14,79,80,3,10,86,9,9,3,89,90
"44L3",8,84,83,6,86,10,83,86,16,11,79,69,8,14,80,16,12,13,83,87
"44L3",9,78,79,11,82,15,81,87,30,25,74,69,8,14,73,15,17,18,76,74
"44L3",10,84,90,16,79,5,80,89,19,21,88,74,7,9,81,9,5,5,80,83
"44L3",11,84,76,14,83,9,86,87,13,84,81,70,13,11,83,14,13,7,84,90
"44L3",12,81,78,7,80,6,84,86,16,9,80,70,6,11,83,13,14,14,84,88
"44L3",13,76,62,22,71,15,72,88,37,22,69,70,14,18,73,29,19,12,69,65
"44L3",14,78,69,17,84,8,93,91,16,23,77,76,9,13,80,13,18,10,76,75
"44L3",15,77,85,17,83,5,86,88,25,12,66,83,11,16,82,16,10,8,70,77
"44L3",16,85,78,14,86,3,83,90,13,14,76,80,11,22,77,14,14,11,86,73
"44L3",17,73,68,17,68,5,68,81,34,19,73,74,21,33,76,33,33,18,65,65
"44L3",18,78,80,13,82,12,86,91,16,16,75,79,11,18,80,27,15,12,80,83
"44L3",19,84,88,7,88,8,86,92,11,10,78,81,13,6,80,10,14,6,85,79
"44L3",20,75,82,13,90,10,79,75,19,14,61,66,6,19,85,17,0,15,80,85
"44L3",21,79,87,16,87,11,85,85,13,17,78,73,15,20,83,16,19,15,76,77
"44L3",22,75,89,15,85,4,80,90,12,11,86,84,6,7,84,11,8,8,84,86
"44L3",23,69,87,10,92,3,90,86,18,14,83,81,9,25,76,17,17,8,86,84
"44L3",24,80,91,21,80,4,83,89,26,8,64,77,7,29,66,67,16,10,81,80
"44L3",25,85,91,4,88,6,88,89,25,10,82,77,5,21,78,12,19,10,91,88
"44L3",26,76,86,9,87,11,87,87,8,10,89,73,9,47,77,14,8,8,87,86
"44L3",27,85,88,12,87,10,88,85,12,9,85,82,10,33,88,13,13,12,90,93
"44L3",28,83,89,9,87,10,87,92,8,6,89,79,11,21,88,10,10,11,88,91
"44L3",29,83,93,6,91,5,89,92,10,6,83,78,9,29,86,8,9,9,87,90
"44L3",30,76,75,16,74,14,82,85,20,18,65,67,19,27,76,28,21,17,71,63
"44L3",31,82,89,9,84,9,86,86,21,15,73,79,10,18,77,14,12,9,80,80
"44L3",32,84,90,21,82,10,75,90,17,14,72,70,10,11,79,14,22,9,83,72
"44L3",33,68,76,28,83,6,91,87,16,9,61,74,20,13,82,13,16,16,88,89
"44L3",34,81,89,19,75,7,83,88,21,16,76,73,13,10,77,12,10,10,75,81
"44L3",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44L3",36,83,85,20,85,8,87,88,20,16,69,65,14,18,85,13,22,12,83,82
"44L3",37,82,83,9,88,8,89,93,8,6,79,87,7,7,90,11,9,8,86,92
"44L3",38,86,92,8,89,8,87,90,10,10,81,86,7,9,89,11,9,9,86,84
"44L3",39,84,93,8,85,11,89,88,11,11,83,78,12,11,83,12,9,10,90,93
"44L3",40,86,87,11,88,13,84,85,13,12,73,69,11,12,79,13,14,14,81,79
"44L3",41,76,75,22,69,10,74,83,35,17,74,77,13,24,75,16,21,11,73,72
"44L3",42,80,69,20,74,10,75,90,22,23,70,80,11,17,77,12,10,11,73,71
"44L3",43,86,92,7,89,8,91,88,8,7,88,81,8,9,93,10,10,8,86,88
"44L3",44,75,62,14,68,11,78,75,27,22,65,77,16,13,83,11,16,16,84,91
"44L3",45,76,72,29,72,13,65,82,31,14,73,67,13,22,76,22,15,12,68,74
"44L3",46,66,64,26,69,8,64,84,36,19,71,69,15,21,75,19,25,11,71,80
"44L3",47,81,86,7,87,7,88,89,27,8,87,83,8,15,87,10,10,9,89,88
"44L3",48,80,82,19,87,19,85,85,22,11,78,80,10,24,78,16,13,11,79,81
"44L3",49,67,65,28,70,9,81,85,29,13,76,79,13,21,76,13,19,13,75,78
"44L3",50,66,80,19,78,8,81,85,30,18,75,85,13,17,81,13,9,9,79,79
"44L3",51,81,87,10,89,10,87,86,13,10,86,83,10,26,88,11,10,9,88,90
"44L3",52,74,86,6,83,13,80,84,31,15,76,81,12,22,85,11,18,9,81,84
"44L3",53,76,82,18,88,8,88,88,23,11,74,78,12,28,85,14,26,13,85,83
"44L3",54,72,84,11,84,7,83,86,11,13,89,84,10,16,84,9,15,14,82,83
"44L3",55,75,89,10,84,6,91,92,10,10,78,82,9,10,83,9,6,8,71,74
"44L3",56,72,89,20,83,8,86,88,23,15,74,75,11,19,83,14,19,11,86,80
"44L3",57,71,68,23,71,7,75,88,36,22,67,75,8,23,71,18,13,10,78,74
"44L3",58,70,79,15,85,11,84,88,26,15,79,81,11,27,81,11,18,11,88,81
"44L3",59,77,89,5,91,11,79,86,16,10,79,77,15,28,84,12,13,13,84,83
"44L3",60,73,88,12,84,7,87,93,21,14,75,71,9,30,76,14,21,8,77,76
"44L3",61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44L3",62,77,85,17,83,4,85,86,23,15,75,79,8,21,78,15,12,9,74,83
"4R48",1,100,82,76,82,86,24,81,25,85,80,20,86,24,81,77,79,19,75,80
"4R48",2,80,87,30,82,76,17,85,76,27,85,21,83,26,87,80,84,80,27,84
"4R48",3,97,89,20,86,23,90,78,22,81,25,87,83,87,79,23,85,24,81,84
"4R48",4,100,97,72,26,86,88,15,86,75,78,20,94,85,20,91,86,77,18,86
"4R48",5,96,99,26,94,84,28,86,90,84,86,88,21,83,18,86,20,87,84,94
"4R48",6,94,94,18,96,81,24,79,89,78,8,88,79,95,19,91,89,87,88,26
"4R48",7,87,92,29,90,90,92,25,85,82,99,20,97,88,93,21,95,91,90,26
"4R48",8,98,88,25,79,79,72,20,92,82,83,79,83,21,87,30,83,29,83,86
"4R48",9,84,81,72,18,87,29,85,77,28,81,73,30,81,21,82,78,26,87,26
"4R48",10,100,96,24,81,24,81,85,78,20,80,84,88,21,84,81,72,81,78,27
"4R48",11,88,85,75,25,90,86,81,83,18,82,85,21,87,87,80,88,85,14,93
"4R48",12,86,88,21,80,78,21,88,74,79,80,86,90,23,88,20,88,18,90,93
"4R48",13,91,86,31,94,94,79,22,78,25,87,74,83,27,85,89,26,89,83,77
"4R48",14,96,97,24,88,79,20,86,86,16,87,81,88,12,96,86,17,88,93,85
"4R48",15,87,83,24,79,73,53,8,81,78,17,87,85,76,21,86,17,85,80,82
"4R48",16,83,90,10,82,80,24,81,29,78,66,80,94,79,82,73,28,77,79,31
"4R48",17,92,86,30,78,86,18,74,19,78,78,93,75,72,21,82,25,73,25,72
"4R48",18,91,85,83,73,14,89,82,86,20,94,88,86,84,19,84,83,81,17,86
"4R48",19,90,82,66,38,69,73,78,28,75,31,75,72,78,25,70,76,75,75,72
"4R48",20,100,82,77,16,87,88,81,87,27,81,74,35,77,74,50,100,77,76,70
"4R48",21,88,100,19,98,87,80,83,19,82,81,23,80,81,72,74,86,82,26,82
"4R48",22,92,82,19,86,81,83,30,83,79,85,79,88,11,85,81,77,27,81,79
"4R48",23,86,88,16,84,30,71,58,22,74,80,72,34,73,34,74,31,79,71,80
"4R48",24,85,76,86,39,83,76,80,68,66,88,75,73,79,72,74,36,44,72,67
"4R48",25,86,85,22,86,85,25,89,86,73,24,81,78,77,30,75,82,88,83,23
"4R48",26,79,79,72,32,72,85,29,66,75,81,80,28,69,80,75,75,71,33,73
"4R48",27,96,95,76,21,93,87,83,21,89,89,26,83,85,17,87,80,80,19,88
"4R48",28,89,24,21,82,26,76,31,84,63,27,60,78,75,71,25,69,76,54,88
"4R48",29,88,77,73,84,74,73,84,85,74,77,22,68,81,75,79,17,78,85,88
"4R48",30,88,90,20,75,76,17,86,81,81,75,28,85,79,79,28,81,78,80,77
"4R48",31,91,31,32,71,68,28,72,29,72,70,26,22,19,30,33,33,68,32,68
"4R48",32,83,75,76,74,16,87,25,81,21,77,16,67,28,83,30,76,21,23,34
"4R48",33,95,79,18,83,75,66,24,75,79,25,75,82,25,76,20,78,76,74,33
"4R48",34,100,84,19,76,22,84,83,24,83,83,76,80,18,74,21,81,27,76,19
"4R48",35,92,76,66,29,85,82,75,75,27,76,78,73,77,33,73,72,75,76,23
"4R48",36,100,17,76,18,26,82,29,82,77,26,90,21,19,80,80,17,85,20,84
"4R48",37,96,85,26,88,80,26,80,79,27,82,24,77,80,89,25,77,23,78,90
"4R48",38,86,11,80,18,77,25,81,26,80,23,29,80,77,25,27,82,21,81,18
"4R48",39,97,94,18,72,80,23,82,22,76,23,81,79,83,28,88,23,79,20,74
"4R48",40,96,85,23,80,77,20,85,86,86,25,89,87,82,87,83,85,82,60,80
"4R48",41,97,83,79,19,94,82,17,82,82,76,82,13,87,83,19,90,20,86,77
"4R48",42,90,88,41,80,85,74,47,55,85,77,36,77,79,78,26,73,81,76,24
"4R48",43,92,89,82,25,88,87,79,19,80,77,31,82,82,28,79,83,79,27,70
"4R48",44,100,85,32,84,34,78,27,79,83,75,30,79,79,68,82,22,76,85,65
"4R48",45,100,86,71,84,79,66,82,82,94,73,78,80,77,24,26,73,30,73,29
"4R48",46,92,78,79,14,95,98,85,76,83,83,23,88,85,84,84,84,70,74,84
"4R48",47,86,94,67,74,24,85,81,77,87,17,74,81,76,29,85,81,87,83,23
"4R48",48,91,82,80,32,76,74,12,78,18,83,84,82,64,88,75,84,75,74,77
"4R48",49,96,91,59,82,31,77,80,71,25,80,93,70,79,59,20,80,74,24,80
"4R48",50,98,24,86,83,71,74,95,81,90,71,26,80,72,19,75,80,77,74,79
"4R48",51,95,85,74,61,76,82,61,84,81,86,86,89,82,84,80,81,85,79,83
"4R48",52,87,89,73,86,76,55,87,85,76,18,23,29,69,86,81,90,76,83,88
"4R48",53,92,87,70,81,90,90,22,81,88,76,81,74,84,80,78,76,85,85,77
"4R48",54,90,82,25,81,85,98,74,80,89,71,83,80,86,92,76,18,83,84,86
"4R48",55,93,91,72,82,80,81,80,87,81,87,69,80,86,83,56,79,86,87,87
"4R48",56,96,89,89,72,90,86,84,79,86,85,67,87,88,85,83,85,77,84,36
"4R48",57,92,89,80,85,67,29,97,81,80,83,90,75,81,89,75,90,81,77,92
"4R48",58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4R48",59,91,89,91,66,92,75,17,82,76,73,16,85,7,75,26,81,80,75,69
"4R48",60,94,91,83,86,87,69,96,87,95,81,77,92,89,92,87,86,28,74,88
"4R48",61,96,89,88,80,86,86,87,93,81,86,89,90,81,87,80,90,82,93,86
"4R48",62,97,90,86,87,87,87,86,86,81,87,86,87,82,91,91,85,84,86,90
"4R48",63,92,89,91,84,86,98,81,93,88,83,85,89,77,90,89,81,90,84,89
"4R48",64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4R48",65,97,95,84,83,87,75,86,80,81,81,92,74,12,86,16,80,82,86,83
"5V6J",1,67,39,59,54,1,49,46,62,65,41,59,50,72,46,55,43,49,49,57
"5V6J",2,66,56,37,68,70,24,69,64,100,1,54,50,59,46,46,1,55,54,45
"5V6J",3,80,48,53,70,1,56,37,38,49,26,49,49,55,49,49,1,52,43,56
"5V6J",4,86,57,1,44,31,58,57,78,50,36,49,49,56,55,43,1,45,41,50
"5V6J",5,74,50,18,66,65,67,61,50,33,46,59,51,61,49,50,1,50,49,50
"5V6J",6,70,68,1,47,1,62,45,63,49,49,52,54,42,50,49,1,49,49,50
"5V6J",7,55,69,1,60,29,58,51,46,49,45,45,33,48,49,49,1,49,47,52
"5V6J",8,60,67,56,29,1,54,41,58,52,3,74,66,33,58,41,58,39,41,1
"5V6J",9,64,70,26,41,38,47,47,44,57,44,42,44,47,48,49,23,44,47,40
"5V6J",10,55,54,42,56,21,58,59,77,61,49,50,26,49,50,50,59,50,49,30
"5V6J",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5V6J",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5V6J",13,35,26,79,28,67,47,56,29,45,46,45,49,49,49,49,50,49,32,31
"5V6J",14,59,67,36,53,30,51,49,49,49,49,50,50,49,49,57,5,47,50,68
"5V6J",15,64,69,59,41,52,50,48,49,34,49,47,43,60,51,44,58,44,60,35
"5V6J",16,70,64,41,62,63,40,62,49,49,49,36,49,49,49,51,35,51,49,72
"5V6J",17,41,77,40,45,59,41,58,56,49,49,49,49,49,49,54,39,49,51,62
"5V6J",18,55,37,58,48,41,58,40,46,44,53,50,49,49,49,49,26,49,50,54
"5V6J",19,58,70,45,50,49,49,49,50,49,49,49,50,49,52,49,54,49,49,46
"5V6J",20,63,61,41,56,49,49,49,49,49,58,49,49,49,49,49,29,49,55,51
"5V6J",21,61,64,45,49,49,49,57,41,45,44,50,49,49,49,50,27,63,43,59
"5V6J",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5V6J",23,62,65,43,49,46,49,45,45,44,57,37,55,40,40,41,42,58,41,56
"5V6J",24,13,74,38,45,53,56,49,47,55,44,58,42,49,49,49,49,49,49,35
"5V6J",25,59,68,40,54,49,52,52,54,53,58,45,56,46,54,49,49,49,49,46
"5V6J",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5V6J",27,59,69,41,56,51,50,53,53,48,50,49,51,49,49,49,50,49,52,47
"5V6J",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5V6J",29,69,70,38,50,51,47,49,50,46,51,50,52,52,49,49,49,49,55,67
"5V6J",30,44,68,46,49,47,45,48,52,46,48,55,57,55,42,54,45,57,43,54
"5V6J",31,61,73,37,63,39,62,41,49,49,48,49,54,49,50,48,47,47,48,51
"5V6J",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5V6J",33,61,64,45,51,49,50,49,49,49,49,49,53,49,49,49,49,49,55,49
"5V6J",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5V6J",35,67,65,36,57,37,38,49,50,49,50,49,57,50,50,50,49,49,49,55
"5V6J",36,41,68,42,60,39,62,44,57,51,49,49,49,49,41,49,24,49,49,67
"5V6J",37,35,74,48,54,37,60,56,41,61,43,59,54,55,45,57,50,54,51,66
"5V6J",38,55,57,39,54,46,49,49,49,49,49,49,49,49,49,49,49,49,49,49
"5V6J",39,NA,66,45,62,42,46,49,49,49,49,49,49,49,53,49,49,49,49,49
"5V6J",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5V6J",41,86,70,41,41,1,54,70,49,49,50,49,49,50,49,49,49,56,49,50
"5V6J",42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5V6J",43,50,63,37,59,44,49,49,49,50,49,48,42,51,43,52,49,46,49,49
"5V6J",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5V6J",45,63,63,41,55,50,49,49,46,52,49,51,50,52,49,50,28,68,82,52
"5V6J",46,75,55,39,49,49,49,49,64,49,49,49,49,49,49,49,49,49,49,40
"5V6J",47,71,63,43,55,43,49,49,49,49,49,49,44,49,49,49,49,49,49,73
"5V6J",48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5V6J",49,62,67,37,65,23,49,49,66,45,49,49,49,49,49,49,27,52,43,59
"5V6J",50,37,66,31,63,9,55,77,25,49,41,49,43,64,35,49,11,49,49,50
"5V6J",51,41,61,41,53,48,57,48,57,49,57,50,56,49,49,49,51,49,56,52
"5V6J",52,62,73,34,44,55,52,49,43,46,55,48,50,49,49,49,49,65,49,77
"5V6J",53,45,68,33,62,38,50,49,49,51,49,49,49,49,49,49,56,49,49,49
"5V6J",54,53,40,45,50,49,49,49,49,49,49,53,49,49,49,49,49,49,49,49
"5V6J",55,80,63,50,49,49,49,49,49,49,49,49,49,50,49,49,33,49,49,68
"5V6J",56,40,53,49,49,49,49,50,49,51,37,49,49,62,49,48,16,76,44,60
"5V6J",57,46,64,32,60,46,52,49,49,49,49,49,52,53,52,49,11,50,49,49
"5V6J",58,49,67,35,53,49,49,49,49,49,47,49,49,49,49,51,26,49,50,49
"5V6J",59,37,39,49,49,44,49,49,49,45,47,49,49,40,55,40,19,49,49,49
"5V6J",60,41,61,46,49,48,57,43,56,46,55,46,57,47,56,44,57,47,51,75
"5V6J",61,67,68,52,64,43,58,49,50,49,49,50,49,49,49,51,47,49,49,77
"5V6J",62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5V6J",63,28,40,56,42,42,44,50,48,47,46,43,49,48,49,49,49,49,49,76
"5V6J",64,76,67,43,47,46,49,90,47,18,44,48,31,50,55,44,20,50,49,100
"5V6J",65,30,37,60,36,58,39,61,33,44,38,67,40,61,36,63,36,38,62,39
"5V6J",66,31,65,37,60,39,62,49,49,49,49,49,49,49,49,49,28,49,49,71
"5V6J",67,35,66,37,65,35,71,34,61,36,60,41,59,40,64,35,50,46,46,77
"5V6J",68,25,67,39,62,39,60,43,63,37,63,33,59,49,49,48,23,58,49,46
