"ID","Time","PAffect","FocusImportantMoments","AllowFeelings","ObserveThoughtsDistance","SelfPole","ChoseValue","CommitAction"
7243,26,NA,NA,NA,NA,NA,NA,NA
7243,27,9.75,NA,NA,NA,NA,NA,NA
7243,28,12.5,17,18,10,35,10,10
7243,29,NA,NA,NA,NA,NA,NA,NA
7243,30,12.5,32,26,22,47,19,14
7243,31,NA,NA,NA,NA,NA,NA,NA
7243,32,NA,NA,NA,NA,NA,NA,NA
7243,33,11.25,51,44,29,38,18,12
7243,34,NA,NA,NA,NA,NA,NA,NA
7243,35,NA,NA,NA,NA,NA,NA,NA
7243,36,NA,NA,NA,NA,NA,NA,NA
7243,37,26.25,71,53,29,51,40,29
7243,38,NA,NA,NA,NA,NA,NA,NA
7243,39,NA,NA,NA,NA,NA,NA,NA
7243,40,NA,NA,NA,NA,NA,NA,NA
7243,41,NA,NA,NA,NA,NA,NA,NA
7243,42,NA,NA,NA,NA,NA,NA,NA
7249,1,66.25,73,71,73,70,77,80
7249,2,74.75,65,59,54,84,87,88
7249,3,NA,NA,NA,NA,NA,NA,NA
7249,4,41.5,88,67,72,72,70,85
7249,5,NA,NA,NA,NA,NA,NA,NA
7249,6,34,52,52,28,70,50,57
7249,7,NA,NA,NA,NA,NA,NA,NA
7249,8,52,81,78,76,80,75,75
7249,9,65.25,77,38,45,51,77,77
7249,10,68.25,34,74,44,80,85,72
7249,11,NA,NA,NA,NA,NA,NA,NA
7249,12,47.25,72,74,55,58,74,75
7249,13,47.25,55,59,58,59,64,83
7249,14,NA,NA,NA,NA,NA,NA,NA
7249,15,54.25,79,80,75,78,83,84
7249,16,78.5,67,84,81,59,78,85
7249,17,NA,NA,NA,NA,NA,NA,NA
7249,18,NA,NA,NA,NA,NA,NA,NA
7249,19,74.75,59,81,84,78,81,84
7249,20,85.25,81,86,84,83,87,87
7249,21,87,93,92,90,97,90,92
7249,22,78.75,84,83,86,85,84,85
7249,23,NA,NA,NA,NA,NA,NA,NA
7249,24,77.5,75,77,84,91,77,82
7249,25,80.75,71,77,82,80,82,78
7249,26,NA,NA,NA,NA,NA,NA,NA
7249,27,77.5,95,77,76,96,92,78
7249,28,70.75,52,68,72,70,71,75
7249,29,NA,NA,NA,NA,NA,NA,NA
7249,30,NA,NA,NA,NA,NA,NA,NA
7249,31,NA,NA,NA,NA,NA,NA,NA
7249,32,85,80,73,78,76,80,79
7249,33,87.25,79,79,85,62,83,89
7249,34,84.5,98,94,94,18,100,80
7249,35,NA,NA,NA,NA,NA,NA,NA
7249,36,66.75,55,71,55,83,75,73
7249,37,70,70,72,74,83,83,84
7249,38,NA,NA,NA,NA,NA,NA,NA
7249,39,NA,NA,NA,NA,NA,NA,NA
7249,40,62.75,51,70,73,72,43,63
7249,41,NA,NA,NA,NA,NA,NA,NA
7249,42,NA,NA,NA,NA,NA,NA,NA
7252,1,29.5,100,5,51,56,56,59
7252,2,27.5,60,56,55,2,98,100
7252,3,30.5,100,54,56,58,100,100
7252,4,29.5,59,54,55,57,99,99
7252,5,NA,NA,NA,NA,NA,NA,NA
7252,6,60,76,55,98,54,91,100
7252,7,45,72,73,47,23,83,100
7252,8,63.5,71,68,26,17,93,84
7252,9,52,77,58,88,70,86,94
7252,10,63.25,77,71,78,72,59,56
7252,11,NA,NA,NA,NA,NA,NA,NA
7252,12,NA,NA,NA,NA,NA,NA,NA
7252,13,55.5,80,67,67,57,95,93
7252,14,37,75,69,25,57,84,75
7252,15,NA,NA,NA,NA,NA,NA,NA
7252,16,52.75,69,56,58,61,85,81
7252,17,NA,NA,NA,NA,NA,NA,NA
7252,18,57.75,78,73,60,36,89,88
7252,19,56,68,69,64,74,90,89
7252,20,61.75,92,56,68,59,87,92
7252,21,49.25,78,57,68,68,86,79
7252,22,61.75,76,77,84,88,100,99
7252,23,NA,NA,NA,NA,NA,NA,NA
7252,24,39,80,54,69,74,76,84
7252,25,NA,NA,NA,NA,NA,NA,NA
7252,26,41,80,40,45,51,72,76
7252,27,54.5,77,65,72,57,81,76
7252,28,53.75,82,58,67,44,77,88
7252,29,NA,NA,NA,NA,NA,NA,NA
7252,30,55.5,77,73,72,7,83,94
7252,31,NA,NA,NA,NA,NA,NA,NA
7252,32,39.25,77,71,72,60,70,93
7252,33,59.5,84,64,72,53,91,88
7252,34,55,78,54,66,66,82,81
7252,35,NA,NA,NA,NA,NA,NA,NA
7252,36,52,78,69,69,57,91,87
7252,37,NA,NA,NA,NA,NA,NA,NA
7252,38,40.25,74,55,55,57,72,74
7252,39,22.5,78,77,52,68,92,92
7252,40,37,79,59,70,57,93,89
7252,41,NA,NA,NA,NA,NA,NA,NA
7252,42,30,86,69,79,56,70,93
7253,1,39.5,18,18,15,67,17,17
7253,2,37,28,28,24,68,34,45
7253,3,13.25,10,10,10,19,12,11
7253,4,NA,NA,NA,NA,NA,NA,NA
7253,5,NA,NA,NA,NA,NA,NA,NA
7253,6,NA,NA,NA,NA,NA,NA,NA
7253,7,NA,NA,NA,NA,NA,NA,NA
7253,8,46.25,30,61,25,57,30,54
7253,9,NA,NA,NA,NA,NA,NA,NA
7253,10,30.25,24,63,57,52,49,52
7253,11,NA,NA,NA,NA,NA,NA,NA
7253,12,NA,NA,NA,NA,NA,NA,NA
7253,13,NA,NA,NA,NA,NA,NA,NA
7253,14,NA,NA,NA,NA,NA,NA,NA
7253,15,NA,NA,NA,NA,NA,NA,NA
7253,16,NA,NA,NA,NA,NA,NA,NA
7253,17,NA,NA,NA,NA,NA,NA,NA
7253,18,NA,NA,NA,NA,NA,NA,NA
7253,19,59.25,25,28,21,57,20,20
7253,20,58.75,58,54,65,35,61,65
7253,21,NA,NA,NA,NA,NA,NA,NA
7253,22,NA,NA,NA,NA,NA,NA,NA
7253,23,NA,NA,NA,NA,NA,NA,NA
7253,24,NA,NA,NA,NA,NA,NA,NA
7253,25,NA,NA,NA,NA,NA,NA,NA
7253,26,NA,NA,NA,NA,NA,NA,NA
7253,27,74.75,67,53,55,76,76,78
7253,28,NA,NA,NA,NA,NA,NA,NA
7253,29,NA,NA,NA,NA,NA,NA,NA
7253,30,NA,NA,NA,NA,NA,NA,NA
7253,31,NA,NA,NA,NA,NA,NA,NA
7253,32,NA,NA,NA,NA,NA,NA,NA
7253,33,NA,NA,NA,NA,NA,NA,NA
7253,34,NA,NA,NA,NA,NA,NA,NA
7253,35,NA,NA,NA,NA,NA,NA,NA
7253,36,NA,NA,NA,NA,NA,NA,NA
7253,37,NA,NA,NA,NA,NA,NA,NA
7253,38,NA,NA,NA,NA,NA,NA,NA
7253,39,NA,NA,NA,NA,NA,NA,NA
7253,40,NA,NA,NA,NA,NA,NA,NA
7253,41,NA,NA,NA,NA,NA,NA,NA
7253,42,NA,NA,NA,NA,NA,NA,NA
7255,1,26,24,52,54,3,55,56
7255,2,58.75,66,66,37,10,6,10
7255,3,NA,NA,NA,NA,NA,NA,NA
7255,4,62.5,71,72,76,42,55,57
7255,5,55,59,52,55,56,56,60
7255,6,53,68,74,70,20,66,87
7255,7,27,10,5,9,4,5,55
7255,8,NA,NA,NA,NA,NA,NA,NA
7255,9,NA,NA,NA,NA,NA,NA,NA
7255,10,NA,NA,NA,NA,NA,NA,NA
7255,11,48.75,60,53,46,47,38,51
7255,12,50,75,88,84,79,85,84
7255,13,NA,NA,NA,NA,NA,NA,NA
7255,14,72.25,50,56,56,17,55,52
7255,15,NA,NA,NA,NA,NA,NA,NA
7255,16,NA,NA,NA,NA,NA,NA,NA
7255,17,58.5,54,51,16,4,43,55
7255,18,75.75,75,37,36,12,77,73
7255,19,38.5,25,37,32,34,42,45
7255,20,NA,NA,NA,NA,NA,NA,NA
7255,21,NA,NA,NA,NA,NA,NA,NA
7255,22,NA,NA,NA,NA,NA,NA,NA
7255,23,NA,NA,NA,NA,NA,NA,NA
7255,24,58.75,55,57,51,57,55,54
7255,25,52.5,65,51,57,6,55,52
7255,26,NA,NA,NA,NA,NA,NA,NA
7255,27,NA,NA,NA,NA,NA,NA,NA
7255,28,52.25,53,51,49,49,50,54
7255,29,51.5,51,51,54,57,53,57
7255,30,NA,NA,NA,NA,NA,NA,NA
7255,31,NA,NA,NA,NA,NA,NA,NA
7255,32,55,56,51,56,62,51,55
7255,33,NA,NA,NA,NA,NA,NA,NA
7255,34,NA,NA,NA,NA,NA,NA,NA
7255,35,NA,NA,NA,NA,NA,NA,NA
7255,36,51.5,53,48,56,53,57,52
7255,37,NA,NA,NA,NA,NA,NA,NA
7255,38,NA,NA,NA,NA,NA,NA,NA
7255,39,NA,NA,NA,NA,NA,NA,NA
7255,40,56.5,69,69,56,59,60,59
7255,41,NA,NA,NA,NA,NA,NA,NA
7255,42,NA,NA,NA,NA,NA,NA,NA
7257,1,20.25,18,57,16,19,66,86
7257,2,23.25,15,75,28,27,52,56
7257,3,37.25,23,78,31,20,58,78
7257,4,46.25,32,74,34,31,63,72
7257,5,NA,NA,NA,NA,NA,NA,NA
7257,6,54.75,21,73,25,12,26,74
7257,7,54.25,35,81,35,17,68,79
7257,8,52,21,85,40,32,59,82
7257,9,41,23,76,20,21,79,91
7257,10,40.5,21,78,55,53,48,78
7257,11,NA,NA,NA,NA,NA,NA,NA
7257,12,NA,NA,NA,NA,NA,NA,NA
7257,13,37.5,22,77,53,0,49,77
7257,14,59.75,55,84,57,56,75,78
7257,15,NA,NA,NA,NA,NA,NA,NA
7257,16,50.5,47,38,57,53,48,67
7257,17,NA,NA,NA,NA,NA,NA,NA
7257,18,65.25,69,73,72,38,75,82
7257,19,NA,NA,NA,NA,NA,NA,NA
7257,20,NA,NA,NA,NA,NA,NA,NA
7257,21,42.5,25,55,28,28,44,78
7257,22,66.25,35,40,39,33,73,87
7257,23,NA,NA,NA,NA,NA,NA,NA
7257,24,NA,NA,NA,NA,NA,NA,NA
7257,25,49.5,35,75,35,36,29,75
7257,26,12,0,16,13,15,19,66
7257,27,36,23,77,52,39,67,88
7257,28,33.5,11,69,18,23,77,77
7257,29,NA,NA,NA,NA,NA,NA,NA
7257,30,27.25,22,78,28,23,67,86
7257,31,38,14,79,18,18,60,80
7257,32,43,34,71,37,32,73,74
7257,33,35.25,33,75,33,31,84,76
7257,34,NA,NA,NA,NA,NA,NA,NA
7257,35,NA,NA,NA,NA,NA,NA,NA
7257,36,9.75,7,16,15,14,38,78
7257,37,30,12,51,15,11,70,79
7257,38,29,23,55,18,5,58,75
7257,39,NA,NA,NA,NA,NA,NA,NA
7257,40,40.5,12,8,74,17,74,83
7257,41,NA,NA,NA,NA,NA,NA,NA
7257,42,54.25,46,55,52,27,75,80
7258,1,76.25,55,65,61,21,31,75
7258,2,75.75,38,35,30,35,28,43
7258,3,NA,NA,NA,NA,NA,NA,NA
7258,4,NA,NA,NA,NA,NA,NA,NA
7258,5,85.5,57,60,52,44,62,76
7258,6,80.75,82,58,50,33,70,76
7258,7,79.25,68,50,57,44,64,70
7258,8,72.75,28,22,28,32,46,78
7258,9,NA,NA,NA,NA,NA,NA,NA
7258,10,NA,NA,NA,NA,NA,NA,NA
7258,11,71.5,49,54,42,30,66,67
7258,12,52.25,74,38,43,22,65,63
7258,13,50.5,50,56,39,44,47,44
7258,14,51.25,26,29,29,23,45,67
7258,15,NA,NA,NA,NA,NA,NA,NA
7258,16,59,71,69,30,36,39,57
7258,17,54,56,66,40,31,50,57
7258,18,54,37,35,34,32,41,45
7258,19,43.75,35,34,36,24,33,42
7258,20,53.25,51,28,38,27,39,54
7258,21,NA,NA,NA,NA,NA,NA,NA
7258,22,NA,NA,NA,NA,NA,NA,NA
7258,23,76.25,68,69,57,65,72,72
7258,24,73.25,52,32,37,51,77,84
7258,25,61.75,69,47,40,42,63,71
7258,26,64.25,41,41,25,34,61,53
7258,27,NA,NA,NA,NA,NA,NA,NA
7258,28,50.25,25,30,24,25,38,47
7258,29,57.75,42,40,40,34,51,40
7258,30,50.75,30,36,33,35,43,49
7258,31,53.5,30,31,25,24,54,53
7258,32,49,49,49,31,28,51,73
7258,33,NA,NA,NA,NA,NA,NA,NA
7258,34,43.25,27,33,29,24,42,42
7258,35,52.5,45,49,32,34,56,48
7258,36,45.75,26,31,27,23,31,53
7258,37,56.75,34,35,39,29,51,71
7258,38,63.5,43,34,30,29,57,62
7258,39,NA,NA,NA,NA,NA,NA,NA
7258,40,36,25,30,33,30,31,58
7258,41,41,29,31,29,27,42,43
7258,42,51.5,35,41,34,35,35,55
7259,1,56.5,78,52,55,56,54,32
7259,2,74.5,79,77,75,69,54,55
7259,3,NA,NA,NA,NA,NA,NA,NA
7259,4,NA,NA,NA,NA,NA,NA,NA
7259,5,43.25,84,58,55,69,58,58
7259,6,NA,NA,NA,NA,NA,NA,NA
7259,7,64.25,90,89,88,85,86,55
7259,8,90,92,57,88,83,95,90
7259,9,81.5,85,88,82,83,84,83
7259,10,NA,NA,NA,NA,NA,NA,NA
7259,11,91.75,91,75,90,92,92,56
7259,12,NA,NA,NA,NA,NA,NA,NA
7259,13,41,90,82,82,56,30,33
7259,14,48.75,54,58,59,58,86,52
7259,15,43.25,80,81,82,53,57,53
7259,16,88.5,90,87,87,86,94,56
7259,17,95.5,94,92,94,94,94,97
7259,18,NA,NA,NA,NA,NA,NA,NA
7259,19,27,77,58,53,54,57,58
7259,20,72.75,64,58,58,100,78,84
7259,21,NA,NA,NA,NA,NA,NA,NA
7259,22,78.75,69,15,76,56,83,98
7259,23,73.25,95,55,55,55,28,51
7259,24,NA,NA,NA,NA,NA,NA,NA
7259,25,NA,NA,NA,NA,NA,NA,NA
7259,26,72.25,76,74,54,56,59,61
7259,27,87.25,90,86,88,88,57,94
7259,28,66.25,75,53,53,53,53,88
7259,29,76.75,78,75,62,80,95,56
7259,30,NA,NA,NA,NA,NA,NA,NA
7259,31,82.25,94,91,92,88,91,92
7259,32,91.75,93,86,89,86,88,87
7259,33,NA,NA,NA,NA,NA,NA,NA
7259,34,NA,NA,NA,NA,NA,NA,NA
7259,35,NA,NA,NA,NA,NA,NA,NA
7259,36,NA,NA,NA,NA,NA,NA,NA
7259,37,NA,NA,NA,NA,NA,NA,NA
7259,38,NA,NA,NA,NA,NA,NA,NA
7259,39,NA,NA,NA,NA,NA,NA,NA
7259,40,NA,NA,NA,NA,NA,NA,NA
7259,41,NA,NA,NA,NA,NA,NA,NA
7259,42,NA,NA,NA,NA,NA,NA,NA
7262,1,42.25,64,63,61,31,44,65
7262,2,50.75,75,47,58,28,54,55
7262,3,46.5,65,63,37,34,59,53
7262,4,NA,NA,NA,NA,NA,NA,NA
7262,5,45,72,51,42,34,57,57
7262,6,42.5,68,51,49,30,63,52
7262,7,44.75,78,36,52,33,74,67
7262,8,NA,NA,NA,NA,NA,NA,NA
7262,9,30.75,29,31,1,26,2,7
7262,10,NA,NA,NA,NA,NA,NA,NA
7262,11,26.75,75,36,11,12,13,11
7262,12,43.75,55,57,55,53,58,33
7262,13,46.5,54,35,37,39,47,47
7262,14,38,37,38,38,21,19,18
7262,15,NA,NA,NA,NA,NA,NA,NA
7262,16,NA,NA,NA,NA,NA,NA,NA
7262,17,NA,NA,NA,NA,NA,NA,NA
7262,18,49,51,51,52,39,54,34
7262,19,NA,NA,NA,NA,NA,NA,NA
7262,20,43,52,48,55,27,29,25
7262,21,48.75,55,46,55,46,45,36
7262,22,NA,NA,NA,NA,NA,NA,NA
7262,23,56.5,68,46,47,27,26,36
7262,24,NA,NA,NA,NA,NA,NA,NA
7262,25,50.75,72,51,49,48,57,57
7262,26,51.25,58,48,56,56,53,55
7262,27,56.25,67,48,55,33,61,64
7262,28,NA,NA,NA,NA,NA,NA,NA
7262,29,41,42,43,44,37,40,42
7262,30,41,63,63,34,35,43,42
7262,31,22.75,35,35,36,32,39,37
7262,32,34,41,38,33,0,36,38
7262,33,43,63,44,47,41,45,45
7262,34,NA,NA,NA,NA,NA,NA,NA
7262,35,NA,NA,NA,NA,NA,NA,NA
7262,36,42,72,56,52,35,44,45
7262,37,NA,NA,NA,NA,NA,NA,NA
7262,38,NA,NA,NA,NA,NA,NA,NA
7262,39,NA,NA,NA,NA,NA,NA,NA
7262,40,NA,NA,NA,NA,NA,NA,NA
7262,41,NA,NA,NA,NA,NA,NA,NA
7262,42,NA,NA,NA,NA,NA,NA,NA
7270,1,23.75,55,56,30,31,31,56
7270,2,NA,NA,NA,NA,NA,NA,NA
7270,3,32.25,56,52,6,6,8,7
7270,4,NA,NA,NA,NA,NA,NA,NA
7270,5,6.75,10,4,11,7,6,6
7270,6,NA,NA,NA,NA,NA,NA,NA
7270,7,7.25,6,7,6,8,10,7
7270,8,19.5,36,54,52,11,12,74
7270,9,NA,NA,NA,NA,NA,NA,NA
7270,10,NA,NA,NA,NA,NA,NA,NA
7270,11,NA,NA,NA,NA,NA,NA,NA
7270,12,8.25,56,52,55,12,17,8
7270,13,NA,NA,NA,NA,NA,NA,NA
7270,14,NA,NA,NA,NA,NA,NA,NA
7270,15,6.75,20,21,20,15,17,12
7270,16,NA,NA,NA,NA,NA,NA,NA
7270,17,5.25,52,95,90,7,14,59
7270,18,19,17,21,13,4,12,57
7270,19,6.75,56,26,22,6,6,7
7270,20,NA,NA,NA,NA,NA,NA,NA
7270,21,NA,NA,NA,NA,NA,NA,NA
7270,22,NA,NA,NA,NA,NA,NA,NA
7270,23,NA,NA,NA,NA,NA,NA,NA
7270,24,6.5,45,8,11,7,35,8
7270,25,5,9,31,26,9,9,58
7270,26,5,5,5,6,3,6,3
7270,27,NA,NA,NA,NA,NA,NA,NA
7270,28,NA,NA,NA,NA,NA,NA,NA
7270,29,5.5,11,9,9,7,8,8
7270,30,4.25,4,33,25,6,10,36
7270,31,NA,NA,NA,NA,NA,NA,NA
7270,32,NA,NA,NA,NA,NA,NA,NA
7270,33,NA,NA,NA,NA,NA,NA,NA
7270,34,NA,NA,NA,NA,NA,NA,NA
7270,35,NA,NA,NA,NA,NA,NA,NA
7270,36,NA,NA,NA,NA,NA,NA,NA
7270,37,NA,NA,NA,NA,NA,NA,NA
7270,38,NA,NA,NA,NA,NA,NA,NA
7270,39,NA,NA,NA,NA,NA,NA,NA
7270,40,NA,NA,NA,NA,NA,NA,NA
7270,41,NA,NA,NA,NA,NA,NA,NA
7270,42,NA,NA,NA,NA,NA,NA,NA
7272,1,98,28,47,45,50,32,57
7272,2,17,57,53,54,30,18,2
7272,3,NA,NA,NA,NA,NA,NA,NA
7272,4,69.75,26,54,54,44,54,68
7272,5,38.25,63,49,52,28,14,28
7272,6,72.25,81,54,52,36,79,71
7272,7,36.75,43,40,40,40,39,58
7272,8,40.5,31,36,32,32,73,76
7272,9,NA,NA,NA,NA,NA,NA,NA
7272,10,89.75,68,73,56,59,98,100
7272,11,NA,NA,NA,NA,NA,NA,NA
7272,12,90.25,68,52,51,46,100,100
7272,13,NA,NA,NA,NA,NA,NA,NA
7272,14,55.5,55,57,56,29,10,19
7272,15,NA,NA,NA,NA,NA,NA,NA
7272,16,NA,NA,NA,NA,NA,NA,NA
7272,17,89.25,57,78,68,37,100,100
7272,18,65,73,57,56,56,73,71
7272,19,37.25,43,29,29,10,0,1
7272,20,59.25,68,29,27,20,94,94
7272,21,NA,NA,NA,NA,NA,NA,NA
7272,22,NA,NA,NA,NA,NA,NA,NA
7272,23,41.75,83,92,55,70,4,32
7272,24,68.75,71,74,59,60,78,69
7272,25,78,84,52,62,49,98,100
7272,26,81,74,71,74,66,100,100
7272,27,NA,NA,NA,NA,NA,NA,NA
7272,28,NA,NA,NA,NA,NA,NA,NA
7272,29,95.25,87,87,90,83,100,100
7272,30,NA,NA,NA,NA,NA,NA,NA
7272,31,NA,NA,NA,NA,NA,NA,NA
7272,32,NA,NA,NA,NA,NA,NA,NA
7272,33,NA,NA,NA,NA,NA,NA,NA
7272,34,82.5,75,49,54,54,100,98
7272,35,20.25,23,65,10,1,24,0
7272,36,46.75,61,55,55,42,85,84
7272,37,58.25,70,53,68,51,66,65
7272,38,76,16,52,41,30,54,67
7272,39,NA,NA,NA,NA,NA,NA,NA
7272,40,92,73,59,56,68,100,100
7272,41,81.5,87,79,73,88,100,100
7272,42,89.75,68,57,63,83,100,99
7274,1,42.75,58,55,54,55,51,52
7274,2,57.5,73,52,6,92,90,94
7274,3,65.25,85,51,71,66,64,93
7274,4,NA,NA,NA,NA,NA,NA,NA
7274,5,NA,NA,NA,NA,NA,NA,NA
7274,6,NA,NA,NA,NA,NA,NA,NA
7274,7,45.25,NA,NA,NA,NA,NA,NA
7274,8,NA,NA,NA,NA,NA,NA,NA
7274,9,NA,NA,NA,NA,NA,NA,NA
7274,10,NA,NA,NA,NA,NA,NA,NA
7274,11,NA,NA,NA,NA,NA,NA,NA
7274,12,NA,NA,NA,NA,NA,NA,NA
7274,13,NA,NA,NA,NA,NA,NA,NA
7274,14,NA,NA,NA,NA,NA,NA,NA
7274,15,NA,NA,NA,NA,NA,NA,NA
7274,16,NA,NA,NA,NA,NA,NA,NA
7274,17,NA,NA,NA,NA,NA,NA,NA
7274,18,52.25,90,78,73,72,71,73
7274,19,52.5,62,53,60,56,57,56
7274,20,41,57,60,53,52,68,60
7274,21,44.75,52,51,50,54,68,71
7274,22,47.5,47,51,54,50,66,61
7274,23,NA,NA,NA,NA,NA,NA,NA
7274,24,NA,NA,NA,NA,NA,NA,NA
7274,25,NA,NA,NA,NA,NA,NA,NA
7274,26,52.25,53,55,56,53,71,70
7274,27,41.5,43,50,48,50,65,63
7274,28,52.25,58,55,54,53,61,73
7274,29,NA,NA,NA,NA,NA,NA,NA
7274,30,NA,NA,NA,NA,NA,NA,NA
7274,31,52.5,51,54,54,57,57,59
7274,32,60.75,51,55,56,56,55,56
7274,33,46.5,49,55,53,51,56,53
7274,34,NA,NA,NA,NA,NA,NA,NA
7274,35,NA,NA,NA,NA,NA,NA,NA
7274,36,NA,NA,NA,NA,NA,NA,NA
7274,37,NA,NA,NA,NA,NA,NA,NA
7274,38,NA,NA,NA,NA,NA,NA,NA
7274,39,NA,NA,NA,NA,NA,NA,NA
7274,40,NA,NA,NA,NA,NA,NA,NA
7274,41,NA,NA,NA,NA,NA,NA,NA
7274,42,NA,NA,NA,NA,NA,NA,NA
7279,1,32.5,53,5,5,6,61,59
7279,2,0,0,0,0,0,0,0
7279,3,NA,NA,NA,NA,NA,NA,NA
7279,4,11.75,13,1,0,1,32,17
7279,5,17.75,10,2,1,16,33,30
7279,6,24,34,3,3,16,23,36
7279,7,19.25,8,10,5,14,34,48
7279,8,28,41,0,1,10,84,83
7279,9,NA,NA,NA,NA,NA,NA,NA
7279,10,6.25,41,0,0,2,53,48
7279,11,18.75,51,1,0,15,16,16
7279,12,25.5,53,1,1,10,32,28
7279,13,7.5,37,2,2,0,22,22
7279,14,8.5,44,1,2,16,39,36
7279,15,NA,NA,NA,NA,NA,NA,NA
7279,16,0.5,16,0,0,2,23,26
7279,17,0,37,0,0,0,26,18
7279,18,0,20,0,0,0,16,16
7279,19,0.25,27,0,0,9,19,18
7279,20,58,55,1,1,21,69,70
7279,21,NA,NA,NA,NA,NA,NA,NA
7279,22,0.75,24,0,2,0,20,16
7279,23,NA,NA,NA,NA,NA,NA,NA
7279,24,27,50,0,0,14,43,64
7279,25,NA,NA,NA,NA,NA,NA,NA
7279,26,16.75,35,2,2,9,25,22
7279,27,NA,NA,NA,NA,NA,NA,NA
7279,28,0.5,28,1,1,1,39,51
7279,29,5.5,19,0,0,1,12,18
7279,30,NA,NA,NA,NA,NA,NA,NA
7279,31,NA,NA,NA,NA,NA,NA,NA
7279,32,NA,NA,NA,NA,NA,NA,NA
7279,33,NA,NA,NA,NA,NA,NA,NA
7279,34,NA,NA,NA,NA,NA,NA,NA
7279,35,NA,NA,NA,NA,NA,NA,NA
7279,36,NA,NA,NA,NA,NA,NA,NA
7279,37,NA,NA,NA,NA,NA,NA,NA
7279,38,NA,NA,NA,NA,NA,NA,NA
7279,39,NA,NA,NA,NA,NA,NA,NA
7279,40,NA,NA,NA,NA,NA,NA,NA
7279,41,NA,NA,NA,NA,NA,NA,NA
7279,42,NA,NA,NA,NA,NA,NA,NA
7280,1,75.5,82,90,92,93,89,70
7280,2,64.25,79,81,65,58,64,58
7280,3,NA,NA,NA,NA,NA,NA,NA
7280,4,75.5,85,87,85,87,87,86
7280,5,77.75,82,85,92,90,88,72
7280,6,88,91,92,87,88,90,88
7280,7,80.25,NA,NA,NA,NA,NA,NA
7280,8,86,87,87,87,87,91,95
7280,9,NA,NA,NA,NA,NA,NA,NA
7280,10,84.25,89,88,93,89,91,80
7280,11,84.5,91,90,95,91,91,96
7280,12,79,90,91,92,90,94,75
7280,13,76,89,89,89,88,91,74
7280,14,NA,NA,NA,NA,NA,NA,NA
7280,15,NA,NA,NA,NA,NA,NA,NA
7280,16,91.5,88,86,88,90,100,77
7280,17,76.25,90,91,92,89,92,78
7280,18,79,90,93,93,88,80,83
7280,19,NA,NA,NA,NA,NA,NA,NA
7280,20,87.75,92,86,88,93,85,87
7280,21,NA,NA,NA,NA,NA,NA,NA
7280,22,NA,NA,NA,NA,NA,NA,NA
7280,23,54.75,87,89,53,55,68,69
7280,24,82,88,90,91,90,75,81
7280,25,93.75,91,91,94,88,82,89
7280,26,77.75,91,90,94,98,94,91
7280,27,NA,NA,NA,NA,NA,NA,NA
7280,28,39.75,85,98,55,61,74,68
7280,29,87.75,89,90,95,93,92,93
7280,30,87.5,95,95,92,100,75,79
7280,31,82.75,88,87,92,90,92,90
7280,32,77.5,83,90,55,56,85,76
7280,33,NA,NA,NA,NA,NA,NA,NA
7280,34,NA,NA,NA,NA,NA,NA,NA
7280,35,77,89,91,89,89,82,87
7280,36,80,91,97,89,79,91,79
7280,37,55.5,93,89,67,63,76,85
7280,38,75.25,95,90,85,83,90,92
7280,39,NA,NA,NA,NA,NA,NA,NA
7280,40,86.5,90,91,92,91,100,93
7280,41,85.25,89,91,92,92,93,94
7280,42,NA,NA,NA,NA,NA,NA,NA
7281,1,47.5,33,0,0,0,58,58
7281,2,NA,NA,NA,NA,NA,NA,NA
7281,3,0.5,51,0,0,0,0,54
7281,4,0,34,30,0,0,28,29
7281,5,0,30,0,0,0,24,25
7281,6,0,21,0,0,0,0,0
7281,7,27.75,52,31,0,0,0,0
7281,8,NA,NA,NA,NA,NA,NA,NA
7281,9,NA,NA,NA,NA,NA,NA,NA
7281,10,81,55,53,52,51,49,51
7281,11,NA,NA,NA,NA,NA,NA,NA
7281,12,NA,NA,NA,NA,NA,NA,NA
7281,13,71.75,56,56,27,0,49,57
7281,14,NA,NA,NA,NA,NA,NA,NA
7281,15,39,77,0,0,0,0,0
7281,16,23,53,28,0,0,30,0
7281,17,27,52,28,0,1,52,20
7281,18,6.25,55,26,27,21,27,30
7281,19,56,52,55,52,24,27,27
7281,20,NA,NA,NA,NA,NA,NA,NA
7281,21,NA,NA,NA,NA,NA,NA,NA
7281,22,NA,NA,NA,NA,NA,NA,NA
7281,23,10.5,30,0,0,0,0,0
7281,24,14,51,0,0,0,0,0
7281,25,13.75,52,0,0,18,14,14
7281,26,NA,NA,NA,NA,NA,NA,NA
7281,27,0,52,0,0,0,0,0
7281,28,3.75,57,0,0,0,23,27
7281,29,0,53,0,0,0,0,0
7281,30,NA,NA,NA,NA,NA,NA,NA
7281,31,0.25,0,0,0,0,0,0
7281,32,NA,NA,NA,NA,NA,NA,NA
7281,33,NA,NA,NA,NA,NA,NA,NA
7281,34,NA,NA,NA,NA,NA,NA,NA
7281,35,12.5,0,0,0,0,13,11
7281,36,NA,NA,NA,NA,NA,NA,NA
7281,37,14.5,53,0,0,0,0,0
7281,38,NA,NA,NA,NA,NA,NA,NA
7281,39,6.75,52,0,0,0,0,0
7281,40,NA,NA,NA,NA,NA,NA,NA
7281,41,NA,NA,NA,NA,NA,NA,NA
